Tag,TS,Value
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:03.491 +08:00,23.58941
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:03.491 +08:00,23.480902
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:03.491 +08:00,-15
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:04.065 +08:00,27.922394
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:04.065 +08:00,21.247284
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:04.065 +08:00,24.155548
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:04.105 +08:00,51.26953
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:04.105 +08:00,4.1015625
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:04.105 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:04.105 +08:00,50.06
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:04.105 +08:00,40.66
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:04.106 +08:00,3.6362123
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:04.106 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:04.106 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:04.106 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:04.106 +08:00,51.308002
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:04.146 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:04.146 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:04.146 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:04.146 +08:00,-13.628471
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:04.146 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:04.352 +08:00,23.596643
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:04.352 +08:00,23.668982
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:04.352 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:04.352 +08:00,47.12963
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:05.070 +08:00,23.772186
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:05.070 +08:00,21.311249
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:05.070 +08:00,27.762848
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:05.117 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:05.117 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:05.117 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:05.117 +08:00,4.1064453
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:05.117 +08:00,40.61
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:05.117 +08:00,51.330566
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:05.117 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:05.117 +08:00,3.5474539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:05.117 +08:00,49.95
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:05.117 +08:00,40.22
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:05.418 +08:00,24.139177
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:05.418 +08:00,37.883392
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:05.418 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:05.418 +08:00,-13.6429405
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:05.418 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:05.418 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:05.418 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:05.418 +08:00,23.58941
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:05.419 +08:00,47.04861
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:06.062 +08:00,21.279266
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:06.062 +08:00,23.676361
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:06.062 +08:00,26.550262
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:06.148 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:06.148 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:06.148 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:06.148 +08:00,3.517868
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:06.148 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:06.148 +08:00,51.263428
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:06.148 +08:00,4.101074
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:06.148 +08:00,40.22
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:06.148 +08:00,40.66
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:06.148 +08:00,50.06
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:06.259 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:06.477 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:06.477 +08:00,24.710648
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:06.477 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:06.477 +08:00,23.090277
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:06.477 +08:00,47.141205
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:06.477 +08:00,-13.6429405
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:06.477 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:06.477 +08:00,-14.308449
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:07.062 +08:00,25.273315
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:07.062 +08:00,23.548553
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:07.062 +08:00,21.343231
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:07.110 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:07.110 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:07.110 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:07.110 +08:00,40.61
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:07.110 +08:00,51.324463
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:07.110 +08:00,50.12
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:07.110 +08:00,3.6362123
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:07.110 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:07.110 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:07.110 +08:00,4.105957
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:07.341 +08:00,-13.6429405
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:07.341 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:07.341 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:07.341 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:07.341 +08:00,24.00897
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:07.341 +08:00,23.292824
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:07.341 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:07.341 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:07.547 +08:00,47.15278
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:08.063 +08:00,21.343231
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:08.063 +08:00,25.241394
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:08.063 +08:00,23.612457
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:08.117 +08:00,50.06
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:08.117 +08:00,51.28174
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:08.117 +08:00,3.6362123
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:08.117 +08:00,4.102539
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:08.117 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:08.117 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:08.117 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:08.117 +08:00,40.55
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:08.117 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:08.117 +08:00,51.308002
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:08.182 +08:00,37.883392
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:08.182 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:08.400 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:08.400 +08:00,23.083044
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:08.400 +08:00,23.256655
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:08.400 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:08.400 +08:00,47.12963
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:08.400 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:08.400 +08:00,-13.628471
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:09.066 +08:00,23.676361
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:09.066 +08:00,26.390686
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:09.066 +08:00,21.279266
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:09.152 +08:00,50.06
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:09.152 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:09.152 +08:00,40.5
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:09.152 +08:00,51.306152
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:09.152 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:09.152 +08:00,3.517868
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:09.152 +08:00,4.104492
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:09.152 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:09.152 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:09.152 +08:00,40
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:09.492 +08:00,47.16435
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:09.492 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:09.492 +08:00,-13.6429405
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:09.492 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:09.492 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:09.492 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:09.492 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:09.492 +08:00,23.191551
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:09.492 +08:00,22.902199
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:10.061 +08:00,21.343231
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:10.061 +08:00,23.64441
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:10.061 +08:00,25.879913
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:10.110 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:10.110 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:10.110 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:10.110 +08:00,4.1049805
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:10.110 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:10.110 +08:00,51.312256
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:10.110 +08:00,50.06
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:10.110 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:10.110 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:10.110 +08:00,3.5474539
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:10.332 +08:00,-15
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:10.332 +08:00,22.902199
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:10.332 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:10.332 +08:00,-13.6429405
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:10.332 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:10.332 +08:00,37.68808
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:10.332 +08:00,23.690683
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:10.332 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:10.332 +08:00,47.15278
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:11.060 +08:00,27.730957
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:11.060 +08:00,22.526031
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:11.060 +08:00,40.641235
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:11.132 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:11.132 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:11.132 +08:00,40.27
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:11.132 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:11.132 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:11.132 +08:00,50.06
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:11.132 +08:00,3.6066265
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:11.132 +08:00,4.1049805
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:11.132 +08:00,51.312256
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:11.132 +08:00,40.22
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:11.393 +08:00,37.774883
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:11.393 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:11.393 +08:00,-13.628471
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:11.393 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:11.393 +08:00,23.394098
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:11.393 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:11.393 +08:00,23.690683
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:11.393 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:11.597 +08:00,47.12963
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:12.060 +08:00,40.831512
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:12.060 +08:00,28.14569
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:12.060 +08:00,22.526031
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:12.099 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:12.099 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue1,2024-08-13 13:47:12.099 +08:00,51.312256
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_RealValue,2024-08-13 13:47:12.099 +08:00,40.05
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:12.099 +08:00,50.06
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_SP,2024-08-13 13:47:12.099 +08:00,40
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_RealValue2,2024-08-13 13:47:12.099 +08:00,4.1049805
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_UB_Temp_RealValue,2024-08-13 13:47:12.099 +08:00,40.33
SFBMix.PLC_BOSCH EXTRUDER.EXT_PH_Pressure,2024-08-13 13:47:12.099 +08:00,3.517868
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_LB_Temp_SP,2024-08-13 13:47:12.099 +08:00,40
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempLeft,2024-08-13 13:47:12.482 +08:00,23.307293
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2InletTemp,2024-08-13 13:47:12.482 +08:00,-16.105324
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumExitTempRight,2024-08-13 13:47:12.482 +08:00,23.596643
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rChillerSetpoint,2024-08-13 13:47:12.482 +08:00,-15
CG_Sheeting.CG_Sheeting.Variables.rGumExtruderExitGumTemp,2024-08-13 13:47:12.482 +08:00,47.09491
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1InletTemp,2024-08-13 13:47:12.482 +08:00,-15.555553
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rGumEntranceTemperature,2024-08-13 13:47:12.482 +08:00,37.883392
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum2OutletTemp,2024-08-13 13:47:12.482 +08:00,-14.308449
CG_Sheeting.CG_Sheeting.dbHMI.Cooling.Variables.rDrum1OutletTemp,2024-08-13 13:47:12.482 +08:00,-13.6429405
CG STI.CG STI.LoafGum.LoafGum01MaxTemp,2024-08-13 13:47:13.069 +08:00,43.51645
CG STI.CG STI.LoafGum.LoafGum01AverageTemp,2024-08-13 13:47:13.069 +08:00,25.975677
CG STI.CG STI.LoafGum.LoafGum01MinTemp,2024-08-13 13:47:13.069 +08:00,21.407166
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.Drum_Speed_SP,2024-08-13 13:47:13.116 +08:00,51.308002
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_SP,2024-08-13 13:47:13.116 +08:00,50
SFBMix.PLC_BOSCH EXTRUDER.DB_Data_Exchange.EXT_PH_Temp_RealValue,2024-08-13 13:47:13.116 +08:00,50.06
